0.03662,1.21765,-1.34492,-1.34325,-1.14990,1.84621,-0.22303
0.03770,1.21748,-1.34426,-1.34443,-1.14942,1.84634,-0.22314
0.03878,1.21731,-1.34361,-1.34560,-1.14894,1.84647,-0.22324
0.03985,1.21714,-1.34297,-1.34674,-1.14847,1.84659,-0.22335
0.04093,1.21698,-1.34234,-1.34787,-1.14800,1.84671,-0.22345
0.04201,1.21683,-1.34173,-1.34897,-1.14755,1.84683,-0.22356
0.04308,1.21667,-1.34112,-1.35006,-1.14710,1.84695,-0.22366
0.04416,1.21652,-1.34052,-1.35113,-1.14666,1.84706,-0.22375
0.04524,1.21637,-1.33994,-1.35218,-1.14622,1.84718,-0.22385
0.04632,1.21623,-1.33936,-1.35322,-1.14579,1.84729,-0.22394
0.04739,1.21608,-1.33880,-1.35424,-1.14537,1.84739,-0.22404
0.04847,1.21594,-1.33824,-1.35524,-1.14496,1.84750,-0.22413
0.04955,1.21581,-1.33769,-1.35622,-1.14455,1.84760,-0.22421
0.05062,1.21567,-1.33715,-1.35719,-1.14414,1.84770,-0.22430
0.05170,1.21554,-1.33662,-1.35814,-1.14375,1.84780,-0.22438
0.05278,1.21541,-1.33610,-1.35908,-1.14336,1.84790,-0.22447
0.05386,1.21528,-1.33559,-1.36000,-1.14297,1.84800,-0.22455
0.05493,1.21516,-1.33509,-1.36091,-1.14259,1.84809,-0.22463
0.05601,1.21504,-1.33459,-1.36180,-1.14222,1.84818,-0.22471
0.05709,1.21492,-1.33411,-1.36267,-1.14185,1.84827,-0.22478
0.05816,1.21480,-1.33363,-1.36354,-1.14149,1.84836,-0.22486
0.05924,1.21469,-1.33316,-1.36438,-1.14114,1.84845,-0.22493
0.06032,1.21458,-1.33270,-1.36522,-1.14079,1.84853,-0.22500
0.06140,1.21447,-1.33224,-1.36604,-1.14044,1.84862,-0.22507
0.06247,1.21436,-1.33180,-1.36684,-1.14010,1.84870,-0.22514
0.06355,1.21425,-1.33136,-1.36764,-1.13977,1.84878,-0.22521
0.06463,1.21415,-1.33093,-1.36842,-1.13944,1.84885,-0.22528
0.06570,1.21405,-1.33050,-1.36918,-1.13911,1.84893,-0.22534
0.06678,1.21395,-1.33009,-1.36994,-1.13879,1.84901,-0.22540
0.06786,1.21385,-1.32967,-1.37068,-1.13848,1.84908,-0.22546
0.06894,1.21376,-1.32927,-1.37141,-1.13817,1.84915,-0.22553
0.07001,1.21367,-1.32888,-1.37213,-1.13787,1.84922,-0.22558
0.07109,1.21358,-1.32849,-1.37283,-1.13757,1.84929,-0.22564
0.07217,1.21349,-1.32810,-1.37353,-1.13727,1.84936,-0.22570
0.07324,1.21340,-1.32773,-1.37421,-1.13698,1.84943,-0.22576
0.07432,1.21331,-1.32735,-1.37488,-1.13669,1.84949,-0.22581
0.07540,1.21323,-1.32699,-1.37554,-1.13641,1.84956,-0.22586
0.07648,1.21315,-1.32663,-1.37619,-1.13613,1.84962,-0.22592
0.07755,1.21307,-1.32628,-1.37683,-1.13586,1.84968,-0.22597
0.07863,1.21299,-1.32593,-1.37746,-1.13559,1.84974,-0.22602
0.07971,1.21291,-1.32559,-1.37808,-1.13532,1.84980,-0.22607
0.08078,1.21283,-1.32526,-1.37869,-1.13506,1.84985,-0.22611
0.08186,1.21281,-1.32516,-1.37886,-1.13499,1.84987,-0.22613
0.08294,1.21263,-1.32455,-1.37998,-1.13453,1.85001,-0.22624
0.08402,1.21246,-1.32394,-1.38107,-1.13407,1.85014,-0.22636
0.08509,1.21229,-1.32335,-1.38215,-1.13362,1.85027,-0.22647
0.08617,1.21212,-1.32276,-1.38321,-1.13318,1.85039,-0.22657
0.08725,1.21196,-1.32218,-1.38426,-1.13274,1.85052,-0.22668
0.08832,1.21180,-1.32162,-1.38528,-1.13232,1.85064,-0.22678
0.08940,1.21164,-1.32106,-1.38629,-1.13189,1.85076,-0.22688
0.09048,1.21149,-1.32052,-1.38728,-1.13148,1.85087,-0.22698
0.09156,1.21134,-1.31998,-1.38826,-1.13107,1.85099,-0.22708
0.09263,1.21119,-1.31945,-1.38922,-1.13067,1.85110,-0.22718
0.09371,1.21104,-1.31893,-1.39016,-1.13027,1.85121,-0.22727
0.09479,1.21090,-1.31842,-1.39109,-1.12988,1.85132,-0.22736
0.09586,1.21076,-1.31792,-1.39200,-1.12950,1.85142,-0.22745
0.09694,1.21062,-1.31742,-1.39289,-1.12912,1.85153,-0.22754
0.09802,1.21049,-1.31694,-1.39378,-1.12875,1.85163,-0.22763
0.09910,1.21036,-1.31646,-1.39464,-1.12838,1.85173,-0.22771
0.10017,1.21023,-1.31599,-1.39550,-1.12802,1.85182,-0.22779
0.10125,1.21010,-1.31553,-1.39633,-1.12766,1.85192,-0.22787
0.10233,1.20998,-1.31508,-1.39716,-1.12731,1.85201,-0.22795
0.10340,1.20986,-1.31464,-1.39797,-1.12697,1.85211,-0.22803
0.10448,1.20974,-1.31420,-1.39877,-1.12663,1.85220,-0.22811
0.10556,1.20962,-1.31377,-1.39955,-1.12630,1.85228,-0.22818
0.10664,1.20950,-1.31335,-1.40032,-1.12597,1.85237,-0.22826
0.10771,1.20939,-1.31293,-1.40108,-1.12565,1.85246,-0.22833
0.10879,1.20928,-1.31252,-1.40183,-1.12533,1.85254,-0.22840
0.10987,1.20917,-1.31212,-1.40256,-1.12502,1.85262,-0.22847
0.11094,1.20907,-1.31172,-1.40328,-1.12471,1.85270,-0.22854
0.11202,1.20896,-1.31134,-1.40399,-1.12440,1.85278,-0.22860
0.11310,1.20886,-1.31095,-1.40469,-1.12410,1.85286,-0.22867
0.11417,1.20876,-1.31058,-1.40538,-1.12381,1.85293,-0.22873
0.11525,1.20867,-1.31021,-1.40605,-1.12352,1.85301,-0.22879
0.11633,1.20857,-1.30985,-1.40671,-1.12323,1.85308,-0.22885
0.11741,1.20848,-1.30949,-1.40737,-1.12295,1.85315,-0.22891
0.11848,1.20838,-1.30914,-1.40801,-1.12268,1.85322,-0.22897
0.11956,1.20829,-1.30880,-1.40864,-1.12241,1.85329,-0.22903
0.12064,1.20821,-1.30846,-1.40926,-1.12214,1.85336,-0.22909
0.12171,1.20812,-1.30812,-1.40987,-1.12187,1.85342,-0.22914
0.12279,1.20804,-1.30780,-1.41047,-1.12161,1.85349,-0.22919
0.12387,1.20800,-1.30769,-1.41067,-1.12153,1.85351,-0.22921
0.12495,1.20787,-1.30725,-1.41146,-1.12119,1.85361,-0.22930
0.12602,1.20774,-1.30683,-1.41224,-1.12086,1.85371,-0.22938
0.12710,1.20761,-1.30641,-1.41301,-1.12053,1.85380,-0.22946
0.12818,1.20749,-1.30600,-1.41377,-1.12021,1.85390,-0.22955
0.12925,1.20737,-1.30560,-1.41451,-1.11989,1.85399,-0.22962
0.13033,1.20725,-1.30520,-1.41524,-1.11958,1.85408,-0.22970
0.13141,1.20713,-1.30481,-1.41595,-1.11928,1.85417,-0.22978
0.13249,1.20701,-1.30443,-1.41666,-1.11897,1.85426,-0.22985
0.13356,1.20690,-1.30405,-1.41735,-1.11868,1.85435,-0.22992
0.13464,1.20679,-1.30368,-1.41804,-1.11838,1.85443,-0.23000
0.13572,1.20668,-1.30331,-1.41871,-1.11810,1.85451,-0.23007
0.13679,1.20657,-1.30295,-1.41937,-1.11781,1.85459,-0.23013
0.13787,1.20647,-1.30260,-1.42002,-1.11753,1.85467,-0.23020
0.13895,1.20637,-1.30226,-1.42065,-1.11726,1.85475,-0.23027
0.14003,1.20626,-1.30192,-1.42128,-1.11699,1.85483,-0.23033
0.14110,1.20617,-1.30158,-1.42190,-1.11672,1.85490,-0.23040
0.14218,1.20607,-1.30125,-1.42251,-1.11646,1.85498,-0.23046
0.14326,1.20597,-1.30093,-1.42310,-1.11620,1.85505,-0.23052
0.14433,1.20591,-1.30073,-1.42347,-1.11604,1.85510,-0.23056
0.14541,1.20563,-1.30000,-1.42482,-1.11548,1.85531,-0.23074
0.14649,1.20535,-1.29928,-1.42614,-1.11494,1.85552,-0.23092
0.14757,1.20508,-1.29857,-1.42744,-1.11440,1.85572,-0.23110
0.14864,1.20482,-1.29787,-1.42872,-1.11386,1.85592,-0.23127
0.14972,1.20456,-1.29719,-1.42998,-1.11334,1.85612,-0.23144
0.15080,1.20430,-1.29652,-1.43121,-1.11283,1.85631,-0.23161
0.15187,1.20405,-1.29586,-1.43243,-1.11232,1.85650,-0.23177
0.15295,1.20380,-1.29521,-1.43362,-1.11182,1.85668,-0.23193
0.15403,1.20356,-1.29458,-1.43480,-1.11133,1.85687,-0.23209
0.15511,1.20332,-1.29395,-1.43595,-1.11085,1.85705,-0.23224
0.15618,1.20309,-1.29334,-1.43708,-1.11038,1.85722,-0.23240
0.15726,1.20286,-1.29273,-1.43820,-1.10991,1.85739,-0.23255
0.15834,1.20264,-1.29214,-1.43930,-1.10945,1.85756,-0.23269
0.15941,1.20242,-1.29156,-1.44037,-1.10900,1.85773,-0.23283
0.16049,1.20220,-1.29098,-1.44143,-1.10855,1.85789,-0.23298
0.16157,1.20199,-1.29042,-1.44247,-1.10811,1.85805,-0.23311
0.16265,1.20178,-1.28987,-1.44350,-1.10768,1.85821,-0.23325
0.16372,1.20158,-1.28932,-1.44450,-1.10726,1.85837,-0.23338
0.16480,1.20137,-1.28879,-1.44549,-1.10684,1.85852,-0.23351
0.16588,1.20118,-1.28826,-1.44647,-1.10643,1.85867,-0.23364
0.16695,1.20098,-1.28775,-1.44742,-1.10603,1.85881,-0.23377
0.16803,1.20079,-1.28724,-1.44836,-1.10563,1.85896,-0.23389
0.16911,1.20061,-1.28674,-1.44929,-1.10524,1.85910,-0.23401
0.17019,1.20042,-1.28625,-1.45020,-1.10485,1.85924,-0.23413
0.17126,1.20024,-1.28577,-1.45109,-1.10447,1.85937,-0.23425
0.17234,1.20007,-1.28529,-1.45197,-1.10410,1.85951,-0.23436
0.17342,1.19990,-1.28483,-1.45283,-1.10373,1.85964,-0.23448
0.17449,1.19973,-1.28437,-1.45368,-1.10337,1.85977,-0.23459
0.17557,1.19956,-1.28392,-1.45452,-1.10301,1.85989,-0.23469
0.17665,1.19939,-1.28348,-1.45534,-1.10266,1.86002,-0.23480
0.17773,1.19923,-1.28305,-1.45615,-1.10232,1.86014,-0.23490
0.17880,1.19908,-1.28262,-1.45694,-1.10198,1.86026,-0.23501
0.17988,1.19892,-1.28220,-1.45772,-1.10165,1.86038,-0.23511
0.18096,1.19877,-1.28179,-1.45849,-1.10132,1.86049,-0.23521
0.18203,1.19862,-1.28138,-1.45924,-1.10099,1.86060,-0.23530
0.18311,1.19848,-1.28098,-1.45998,-1.10068,1.86071,-0.23540
0.18419,1.19833,-1.28059,-1.46071,-1.10036,1.86082,-0.23549
0.18526,1.19819,-1.28021,-1.46143,-1.10005,1.86093,-0.23558
0.18634,1.19805,-1.27983,-1.46213,-1.09975,1.86103,-0.23567
0.18742,1.19792,-1.27946,-1.46283,-1.09945,1.86114,-0.23576
0.18850,1.19779,-1.27909,-1.46351,-1.09916,1.86124,-0.23584
0.18957,1.19765,-1.27873,-1.46418,-1.09887,1.86134,-0.23593
0.19065,1.19753,-1.27838,-1.46484,-1.09858,1.86143,-0.23601
0.19173,1.19740,-1.27804,-1.46548,-1.09830,1.86153,-0.23609
0.19280,1.19728,-1.27769,-1.46612,-1.09803,1.86162,-0.23617
0.19388,1.19716,-1.27736,-1.46675,-1.09776,1.86172,-0.23625
0.19496,1.19704,-1.27703,-1.46736,-1.09749,1.86181,-0.23633
0.19604,1.19692,-1.27671,-1.46797,-1.09723,1.86189,-0.23640
0.19711,1.19681,-1.27639,-1.46856,-1.09697,1.86198,-0.23648
0.19819,1.19670,-1.27608,-1.46915,-1.09671,1.86207,-0.23655
0.19927,1.19660,-1.27582,-1.46962,-1.09651,1.86214,-0.23661
0.20034,1.19646,-1.27545,-1.47032,-1.09621,1.86224,-0.23670
0.20142,1.19632,-1.27508,-1.47100,-1.09591,1.86235,-0.23679
0.20250,1.19619,-1.27472,-1.47167,-1.09563,1.86245,-0.23688
0.20358,1.19606,-1.27437,-1.47233,-1.09534,1.86255,-0.23696
0.20465,1.19592,-1.27402,-1.47298,-1.09506,1.86265,-0.23705
0.20573,1.19580,-1.27368,-1.47362,-1.09479,1.86275,-0.23713
0.20681,1.19567,-1.27335,-1.47425,-1.09452,1.86285,-0.23721
0.20788,1.19555,-1.27301,-1.47487,-1.09425,1.86294,-0.23729
0.20896,1.19542,-1.27269,-1.47547,-1.09399,1.86303,-0.23737
0.21004,1.19530,-1.27237,-1.47607,-1.09373,1.86312,-0.23745
0.21112,1.19519,-1.27206,-1.47666,-1.09347,1.86321,-0.23753
0.21219,1.19507,-1.27175,-1.47724,-1.09322,1.86330,-0.23760
0.21327,1.19503,-1.27164,-1.47744,-1.09314,1.86333,-0.23763
0.21435,1.19482,-1.27114,-1.47837,-1.09275,1.86349,-0.23776
0.21542,1.19462,-1.27065,-1.47929,-1.09236,1.86364,-0.23790
0.21650,1.19442,-1.27016,-1.48018,-1.09199,1.86379,-0.23803
0.21758,1.19422,-1.26969,-1.48106,-1.09162,1.86394,-0.23816
0.21866,1.19403,-1.26922,-1.48193,-1.09125,1.86409,-0.23828
0.21973,1.19384,-1.26876,-1.48278,-1.09090,1.86423,-0.23841
0.22081,1.19366,-1.26831,-1.48362,-1.09054,1.86437,-0.23853
0.22189,1.19347,-1.26787,-1.48445,-1.09020,1.86451,-0.23865
0.22296,1.19330,-1.26743,-1.48526,-1.08985,1.86464,-0.23876
0.22404,1.19312,-1.26701,-1.48605,-1.08952,1.86478,-0.23888
0.22512,1.19295,-1.26659,-1.48683,-1.08919,1.86491,-0.23899
0.22620,1.19278,-1.26617,-1.48760,-1.08886,1.86503,-0.23910
0.22727,1.19261,-1.26577,-1.48836,-1.08854,1.86516,-0.23921
0.22835,1.19245,-1.26537,-1.48910,-1.08823,1.86528,-0.23932
0.22943,1.19229,-1.26498,-1.48983,-1.08792,1.86540,-0.23942
0.23050,1.19213,-1.26459,-1.49055,-1.08761,1.86552,-0.23952
0.23158,1.19198,-1.26421,-1.49126,-1.08731,1.86564,-0.23962
0.23266,1.19183,-1.26384,-1.49195,-1.08701,1.86575,-0.23972
0.23374,1.19168,-1.26348,-1.49264,-1.08672,1.86587,-0.23982
0.23481,1.19153,-1.26312,-1.49331,-1.08644,1.86598,-0.23991
0.23589,1.19139,-1.26277,-1.49397,-1.08616,1.86609,-0.24001
0.23697,1.19125,-1.26242,-1.49462,-1.08588,1.86619,-0.24010
0.23804,1.19111,-1.26208,-1.49525,-1.08560,1.86630,-0.24019
0.23912,1.19097,-1.26174,-1.49588,-1.08534,1.86640,-0.24028
0.24020,1.19084,-1.26141,-1.49650,-1.08507,1.86650,-0.24036
0.24128,1.19071,-1.26109,-1.49710,-1.08481,1.86660,-0.24045
0.24235,1.19058,-1.26077,-1.49770,-1.08456,1.86670,-0.24053
0.24343,1.19046,-1.26046,-1.49829,-1.08430,1.86679,-0.24061
0.24451,1.19033,-1.26015,-1.49886,-1.08406,1.86689,-0.24069
0.24558,1.19022,-1.25986,-1.49940,-1.08382,1.86698,-0.24077
0.24666,1.19002,-1.25940,-1.50027,-1.08346,1.86713,-0.24090
0.24774,1.18982,-1.25894,-1.50112,-1.08311,1.86728,-0.24103
0.24882,1.18962,-1.25849,-1.50195,-1.08276,1.86742,-0.24116
0.24989,1.18943,-1.25805,-1.50277,-1.08242,1.86757,-0.24128
0.25097,1.18925,-1.25762,-1.50358,-1.08208,1.86771,-0.24141
0.25205,1.18906,-1.25719,-1.50437,-1.08174,1.86785,-0.24153
0.25312,1.18888,-1.25678,-1.50515,-1.08142,1.86798,-0.24165
0.25420,1.18871,-1.25636,-1.50592,-1.08110,1.86812,-0.24176
0.25528,1.18853,-1.25596,-1.50667,-1.08078,1.86825,-0.24188
0.25636,1.18836,-1.25556,-1.50741,-1.08047,1.86838,-0.24199
0.25743,1.18819,-1.25517,-1.50814,-1.08016,1.86851,-0.24210
0.25851,1.18803,-1.25479,-1.50885,-1.07986,1.86863,-0.24221
0.25959,1.18787,-1.25441,-1.50956,-1.07956,1.86875,-0.24231
0.26066,1.18771,-1.25404,-1.51025,-1.07927,1.86887,-0.24242
0.26174,1.18755,-1.25368,-1.51093,-1.07898,1.86899,-0.24252
0.26282,1.18740,-1.25332,-1.51160,-1.07870,1.86911,-0.24262
0.26389,1.18725,-1.25297,-1.51225,-1.07842,1.86922,-0.24272
0.26497,1.18710,-1.25263,-1.51290,-1.07814,1.86933,-0.24281
0.26605,1.18696,-1.25229,-1.51353,-1.07787,1.86944,-0.24291
0.26713,1.18682,-1.25195,-1.51416,-1.07761,1.86955,-0.24300
0.26820,1.18668,-1.25163,-1.51477,-1.07735,1.86965,-0.24309
0.26928,1.18654,-1.25131,-1.51538,-1.07709,1.86976,-0.24318
0.27036,1.18641,-1.25099,-1.51597,-1.07684,1.86986,-0.24327
0.27143,1.18628,-1.25068,-1.51655,-1.07659,1.86996,-0.24335
0.27251,1.18615,-1.25037,-1.51712,-1.07634,1.87006,-0.24344
0.27359,1.18602,-1.25007,-1.51769,-1.07610,1.87015,-0.24352
0.27467,1.18599,-1.25000,-1.51782,-1.07605,1.87018,-0.24354
0.27574,1.18581,-1.24959,-1.51859,-1.07573,1.87032,-0.24366
0.27682,1.18563,-1.24919,-1.51934,-1.07541,1.87045,-0.24378
0.27790,1.18545,-1.24879,-1.52008,-1.07510,1.87059,-0.24390
0.27897,1.18528,-1.24840,-1.52081,-1.07479,1.87072,-0.24401
0.28005,1.18511,-1.24802,-1.52152,-1.07449,1.87085,-0.24412
0.28113,1.18494,-1.24764,-1.52223,-1.07420,1.87097,-0.24423
0.28221,1.18477,-1.24727,-1.52292,-1.07391,1.87110,-0.24434
0.28328,1.18461,-1.24691,-1.52360,-1.07362,1.87122,-0.24445
0.28436,1.18446,-1.24655,-1.52427,-1.07334,1.87134,-0.24455
0.28544,1.18430,-1.24620,-1.52492,-1.07306,1.87146,-0.24465
0.28651,1.18415,-1.24585,-1.52557,-1.07279,1.87157,-0.24475
0.28759,1.18400,-1.24551,-1.52620,-1.07252,1.87168,-0.24485
0.28867,1.18385,-1.24518,-1.52683,-1.07226,1.87180,-0.24495
0.28975,1.18371,-1.24485,-1.52744,-1.07200,1.87191,-0.24504
0.29082,1.18356,-1.24453,-1.52804,-1.07174,1.87201,-0.24513
0.29190,1.18343,-1.24421,-1.52864,-1.07149,1.87212,-0.24523
0.29298,1.18329,-1.24390,-1.52922,-1.07125,1.87222,-0.24532
0.29405,1.18316,-1.24360,-1.52979,-1.07100,1.87232,-0.24540
0.29513,1.18302,-1.24330,-1.53036,-1.07076,1.87242,-0.24549
0.29621,1.18294,-1.24311,-1.53071,-1.07061,1.87249,-0.24554
0.29729,1.18277,-1.24273,-1.53141,-1.07032,1.87262,-0.24566
0.29836,1.18260,-1.24236,-1.53211,-1.07003,1.87274,-0.24577
0.29944,1.18243,-1.24199,-1.53279,-1.06974,1.87287,-0.24588
0.30052,1.18227,-1.24163,-1.53347,-1.06946,1.87299,-0.24599
0.30159,1.18211,-1.24128,-1.53413,-1.06918,1.87311,-0.24609
0.30267,1.18195,-1.24093,-1.53478,-1.06891,1.87323,-0.24619
0.30375,1.18180,-1.24059,-1.53541,-1.06864,1.87335,-0.24630
0.30483,1.18165,-1.24026,-1.53604,-1.06838,1.87347,-0.24640
0.30590,1.18150,-1.23993,-1.53666,-1.06812,1.87358,-0.24649
0.30698,1.18135,-1.23960,-1.53727,-1.06786,1.87369,-0.24659
0.30806,1.18121,-1.23928,-1.53786,-1.06761,1.87380,-0.24668
0.30913,1.18107,-1.23897,-1.53845,-1.06736,1.87390,-0.24678
0.31021,1.18093,-1.23866,-1.53902,-1.06712,1.87401,-0.24687
0.31129,1.18079,-1.23836,-1.53959,-1.06688,1.87411,-0.24696
0.31237,1.18066,-1.23807,-1.54015,-1.06664,1.87421,-0.24705
0.31344,1.18062,-1.23798,-1.54031,-1.06658,1.87424,-0.24707
0.31452,1.18036,-1.23740,-1.54137,-1.06615,1.87444,-0.24724
0.31560,1.18011,-1.23682,-1.54242,-1.06572,1.87463,-0.24741
0.31667,1.17986,-1.23626,-1.54345,-1.06531,1.87481,-0.24757
0.31775,1.17962,-1.23571,-1.54446,-1.06490,1.87500,-0.24773
0.31883,1.17938,-1.23517,-1.54545,-1.06450,1.87518,-0.24789
0.31991,1.17915,-1.23463,-1.54643,-1.06410,1.87535,-0.24805
0.32098,1.17892,-1.23411,-1.54739,-1.06371,1.87553,-0.24820
0.32206,1.17869,-1.23360,-1.54833,-1.06333,1.87570,-0.24835
0.32314,1.17847,-1.23309,-1.54926,-1.06295,1.87587,-0.24850
0.32421,1.17825,-1.23260,-1.55017,-1.06258,1.87603,-0.24864
0.32529,1.17803,-1.23211,-1.55107,-1.06221,1.87619,-0.24878
0.32637,1.17782,-1.23163,-1.55195,-1.06185,1.87635,-0.24892
0.32745,1.17762,-1.23116,-1.55281,-1.06150,1.87651,-0.24906
0.32852,1.17741,-1.23070,-1.55366,-1.06115,1.87666,-0.24919
0.32960,1.17721,-1.23024,-1.55450,-1.06081,1.87681,-0.24933
0.33068,1.17702,-1.22980,-1.55532,-1.06048,1.87696,-0.24946
0.33175,1.17682,-1.22936,-1.55613,-1.06014,1.87711,-0.24958
0.33283,1.17663,-1.22893,-1.55692,-1.05982,1.87725,-0.24971
0.33391,1.17645,-1.22850,-1.55770,-1.05950,1.87739,-0.24983
0.33498,1.17627,-1.22809,-1.55847,-1.05918,1.87753,-0.24995
0.33606,1.17609,-1.22768,-1.55922,-1.05887,1.87766,-0.25007
0.33714,1.17591,-1.22728,-1.55996,-1.05857,1.87780,-0.25019
0.33822,1.17574,-1.22688,-1.56069,-1.05827,1.87793,-0.25030
0.33929,1.17557,-1.22650,-1.56140,-1.05797,1.87806,-0.25041
0.34037,1.17540,-1.22612,-1.56211,-1.05768,1.87818,-0.25052
0.34145,1.17524,-1.22574,-1.56280,-1.05740,1.87831,-0.25063
0.34252,1.17508,-1.22538,-1.56348,-1.05711,1.87843,-0.25074
0.34360,1.17492,-1.22501,-1.56414,-1.05684,1.87855,-0.25084
0.34468,1.17477,-1.22466,-1.56480,-1.05657,1.87866,-0.25094
0.34576,1.17461,-1.22431,-1.56545,-1.05630,1.87878,-0.25104
0.34683,1.17447,-1.22397,-1.56608,-1.05603,1.87889,-0.25114
0.34791,1.17432,-1.22363,-1.56670,-1.05577,1.87900,-0.25124
0.34899,1.17418,-1.22330,-1.56731,-1.05552,1.87911,-0.25133
0.35006,1.17403,-1.22298,-1.56792,-1.05527,1.87922,-0.25143
0.35114,1.17390,-1.22266,-1.56851,-1.05502,1.87932,-0.25152
0.35222,1.17376,-1.22235,-1.56909,-1.05478,1.87943,-0.25161
0.35330,1.17363,-1.22204,-1.56966,-1.05454,1.87953,-0.25170
0.35437,1.17349,-1.22174,-1.57022,-1.05430,1.87963,-0.25178
0.35545,1.17337,-1.22144,-1.57078,-1.05407,1.87973,-0.25187
0.35653,1.17333,-1.22137,-1.57090,-1.05402,1.87975,-0.25189
0.35760,1.17316,-1.22098,-1.57162,-1.05372,1.87988,-0.25200
0.35868,1.17298,-1.22060,-1.57232,-1.05343,1.88002,-0.25212
0.35976,1.17281,-1.22023,-1.57301,-1.05315,1.88014,-0.25223
0.36084,1.17264,-1.21986,-1.57369,-1.05287,1.88027,-0.25234
0.36191,1.17248,-1.21950,-1.57436,-1.05259,1.88040,-0.25245
0.36299,1.17232,-1.21915,-1.57502,-1.05232,1.88052,-0.25256
0.36407,1.17216,-1.21880,-1.57566,-1.05206,1.88064,-0.25267
0.36514,1.17200,-1.21846,-1.57630,-1.05179,1.88076,-0.25277
0.36622,1.17185,-1.21812,-1.57692,-1.05154,1.88087,-0.25287
0.36730,1.17170,-1.21779,-1.57753,-1.05128,1.88099,-0.25297
0.36838,1.17155,-1.21747,-1.57814,-1.05103,1.88110,-0.25307
0.36945,1.17141,-1.21715,-1.57873,-1.05078,1.88121,-0.25316
0.37053,1.17126,-1.21684,-1.57931,-1.05054,1.88132,-0.25326
0.37161,1.17112,-1.21653,-1.57988,-1.05030,1.88142,-0.25335
0.37268,1.17099,-1.21623,-1.58044,-1.05007,1.88153,-0.25344
0.37376,1.17085,-1.21593,-1.58100,-1.04984,1.88163,-0.25353
0.37484,1.17077,-1.21574,-1.58134,-1.04970,1.88169,-0.25359
0.37592,1.17058,-1.21536,-1.58205,-1.04941,1.88183,-0.25371
0.37699,1.17041,-1.21498,-1.58275,-1.04912,1.88197,-0.25383
0.37807,1.17023,-1.21461,-1.58344,-1.04884,1.88210,-0.25394
0.37915,1.17006,-1.21425,-1.58411,-1.04856,1.88223,-0.25406
0.38022,1.16989,-1.21389,-1.58478,-1.04829,1.88236,-0.25417
0.38130,1.16972,-1.21354,-1.58543,-1.04802,1.88248,-0.25428
0.38238,1.16956,-1.21319,-1.58607,-1.04775,1.88261,-0.25439
0.38346,1.16939,-1.21285,-1.58670,-1.04749,1.88273,-0.25450
0.38453,1.16924,-1.21252,-1.58732,-1.04724,1.88285,-0.25460
